,,,,,,,,,,
StateAb,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,CalculationType,CalculationValue
NSW,Cowper,2,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Preference Count,0
NSW,Cowper,2,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Preference Percent,0
NSW,Cowper,2,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Transfer Count,0
NSW,Cowper,2,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Transfer Percent,0
NSW,Cowper,2,7,36322,NOTT,Timothy,GRN,The Greens,Preference Count,7123
NSW,Cowper,2,7,36322,NOTT,Timothy,GRN,The Greens,Preference Percent,6.4
NSW,Cowper,2,7,36322,NOTT,Timothy,GRN,The Greens,Transfer Count,354
NSW,Cowper,2,7,36322,NOTT,Timothy,GRN,The Greens,Transfer Percent,7.41
NSW,Cowper,3,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Preference Count,12172
NSW,Cowper,3,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Preference Percent,10.94
NSW,Cowper,3,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Transfer Count,495
NSW,Cowper,3,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Transfer Percent,6.95
NSW,Cowper,3,2,36909,McMULLEN,Keith,ALP,Labor,Preference Count,18390
NSW,Cowper,3,2,36909,McMULLEN,Keith,ALP,Labor,Preference Percent,16.53
NSW,Cowper,3,2,36909,McMULLEN,Keith,ALP,Labor,Transfer Count,2268
NSW,Cowper,3,2,36909,McMULLEN,Keith,ALP,Labor,Transfer Percent,31.84
NSW,Cowper,3,3,36342,CONAGHAN,Pat,NP,The Nationals,Preference Count,46587
NSW,Cowper,3,3,36342,CONAGHAN,Pat,NP,The Nationals,Preference Percent,41.88
NSW,Cowper,3,3,36342,CONAGHAN,Pat,NP,The Nationals,Transfer Count,631
NSW,Cowper,3,3,36342,CONAGHAN,Pat,NP,The Nationals,Transfer Percent,8.86
NSW,Cowper,3,4,36245,HEISE,Caz,IND,Independent,Preference Count,34087
NSW,Cowper,3,4,36245,HEISE,Caz,IND,Independent,Preference Percent,30.64
NSW,Cowper,3,4,36245,HEISE,Caz,IND,Independent,Transfer Count,3729
NSW,Cowper,3,4,36245,HEISE,Caz,IND,Independent,Transfer Percent,52.35
NSW,Cowper,3,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Preference Count,0
NSW,Cowper,3,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Preference Percent,0
NSW,Cowper,3,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Transfer Count,0
NSW,Cowper,3,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Transfer Percent,0
NSW,Cowper,3,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Preference Count,0
NSW,Cowper,3,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Preference Percent,0
NSW,Cowper,3,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Transfer Count,0
NSW,Cowper,3,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Transfer Percent,0
NSW,Cowper,3,7,36322,NOTT,Timothy,GRN,The Greens,Preference Count,0
NSW,Cowper,3,7,36322,NOTT,Timothy,GRN,The Greens,Preference Percent,0
NSW,Cowper,3,7,36322,NOTT,Timothy,GRN,The Greens,Transfer Count,-7123
NSW,Cowper,3,7,36322,NOTT,Timothy,GRN,The Greens,Transfer Percent,-100
NSW,Cowper,4,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Preference Count,0
NSW,Cowper,4,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Preference Percent,0
NSW,Cowper,4,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Transfer Count,-12172
NSW,Cowper,4,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Transfer Percent,-100
NSW,Cowper,4,2,36909,McMULLEN,Keith,ALP,Labor,Preference Count,20859
NSW,Cowper,4,2,36909,McMULLEN,Keith,ALP,Labor,Preference Percent,18.75
NSW,Cowper,4,2,36909,McMULLEN,Keith,ALP,Labor,Transfer Count,2469
NSW,Cowper,4,2,36909,McMULLEN,Keith,ALP,Labor,Transfer Percent,20.28
NSW,Cowper,4,3,36342,CONAGHAN,Pat,NP,The Nationals,Preference Count,52069
NSW,Cowper,4,3,36342,CONAGHAN,Pat,NP,The Nationals,Preference Percent,46.81
NSW,Cowper,4,3,36342,CONAGHAN,Pat,NP,The Nationals,Transfer Count,5482
NSW,Cowper,4,3,36342,CONAGHAN,Pat,NP,The Nationals,Transfer Percent,45.04
NSW,Cowper,4,4,36245,HEISE,Caz,IND,Independent,Preference Count,38308
NSW,Cowper,4,4,36245,HEISE,Caz,IND,Independent,Preference Percent,34.44
NSW,Cowper,4,4,36245,HEISE,Caz,IND,Independent,Transfer Count,4221
NSW,Cowper,4,4,36245,HEISE,Caz,IND,Independent,Transfer Percent,34.68
NSW,Cowper,4,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Preference Count,0
NSW,Cowper,4,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Preference Percent,0
NSW,Cowper,4,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Transfer Count,0
NSW,Cowper,4,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Transfer Percent,0
NSW,Cowper,4,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Preference Count,0
NSW,Cowper,4,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Preference Percent,0
NSW,Cowper,4,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Transfer Count,0
NSW,Cowper,4,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Transfer Percent,0
NSW,Cowper,4,7,36322,NOTT,Timothy,GRN,The Greens,Preference Count,0
NSW,Cowper,4,7,36322,NOTT,Timothy,GRN,The Greens,Preference Percent,0
NSW,Cowper,4,7,36322,NOTT,Timothy,GRN,The Greens,Transfer Count,0
NSW,Cowper,4,7,36322,NOTT,Timothy,GRN,The Greens,Transfer Percent,0
NSW,Cowper,5,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Preference Count,0
NSW,Cowper,5,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Preference Percent,0
NSW,Cowper,5,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Transfer Count,0
NSW,Cowper,5,1,37556,ASPIOTIS,Faye,ON,Pauline Hanson's One Nation,Transfer Percent,0
NSW,Cowper,5,2,36909,McMULLEN,Keith,ALP,Labor,Preference Count,0
NSW,Cowper,5,2,36909,McMULLEN,Keith,ALP,Labor,Preference Percent,0
NSW,Cowper,5,2,36909,McMULLEN,Keith,ALP,Labor,Transfer Count,-20859
NSW,Cowper,5,2,36909,McMULLEN,Keith,ALP,Labor,Transfer Percent,-100
NSW,Cowper,5,3,36342,CONAGHAN,Pat,NP,The Nationals,Preference Count,58204
NSW,Cowper,5,3,36342,CONAGHAN,Pat,NP,The Nationals,Preference Percent,52.32
NSW,Cowper,5,3,36342,CONAGHAN,Pat,NP,The Nationals,Transfer Count,6135
NSW,Cowper,5,3,36342,CONAGHAN,Pat,NP,The Nationals,Transfer Percent,29.41
NSW,Cowper,5,4,36245,HEISE,Caz,IND,Independent,Preference Count,53032
NSW,Cowper,5,4,36245,HEISE,Caz,IND,Independent,Preference Percent,47.68
NSW,Cowper,5,4,36245,HEISE,Caz,IND,Independent,Transfer Count,14724
NSW,Cowper,5,4,36245,HEISE,Caz,IND,Independent,Transfer Percent,70.59
NSW,Cowper,5,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Preference Count,0
NSW,Cowper,5,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Preference Percent,0
NSW,Cowper,5,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Transfer Count,0
NSW,Cowper,5,5,36662,CHASELING,Simon,LDP,Liberal Democrats,Transfer Percent,0
NSW,Cowper,5,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Preference Count,0
NSW,Cowper,5,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Preference Percent,0
NSW,Cowper,5,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Transfer Count,0
NSW,Cowper,5,6,36259,FAIRHALL,Joshua Stephen,UAPP,United Australia Party,Transfer Percent,0
NSW,Cowper,5,7,36322,NOTT,Timothy,GRN,The Greens,Preference Count,0
NSW,Cowper,5,7,36322,NOTT,Timothy,GRN,The Greens,Preference Percent,0
NSW,Cowper,5,7,36322,NOTT,Timothy,GRN,The Greens,Transfer Count,0
NSW,Cowper,5,7,36322,NOTT,Timothy,GRN,The Greens,Transfer Percent,0
NSW,Cunningham,0,1,37020,UREN,Marcus,LP,Liberal,Preference Count,25418
NSW,Cunningham,0,1,37020,UREN,Marcus,LP,Liberal,Preference Percent,25
NSW,Cunningham,0,1,37020,UREN,Marcus,LP,Liberal,Transfer Count,0
NSW,Cunningham,0,1,37020,UREN,Marcus,LP,Liberal,Transfer Percent,0
NSW,Cunningham,0,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Count,4936
NSW,Cunningham,0,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Percent,4.85
NSW,Cunningham,0,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Count,0
NSW,Cunningham,0,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Percent,0
NSW,Cunningham,0,3,36778,BYRNES,Alison,ALP,Labor,Preference Count,40783
NSW,Cunningham,0,3,36778,BYRNES,Alison,ALP,Labor,Preference Percent,40.11
NSW,Cunningham,0,3,36778,BYRNES,Alison,ALP,Labor,Transfer Count,0
NSW,Cunningham,0,3,36778,BYRNES,Alison,ALP,Labor,Transfer Percent,0
NSW,Cunningham,0,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Count,1098
NSW,Cunningham,0,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Percent,1.08
NSW,Cunningham,0,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Count,0
NSW,Cunningham,0,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Percent,0
NSW,Cunningham,0,5,36356,GREEN,Dylan,GRN,The Greens,Preference Count,22011
NSW,Cunningham,0,5,36356,GREEN,Dylan,GRN,The Greens,Preference Percent,21.65
NSW,Cunningham,0,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Count,0
NSW,Cunningham,0,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Percent,0
NSW,Cunningham,0,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Count,2207
NSW,Cunningham,0,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Percent,2.17
NSW,Cunningham,0,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Count,0
NSW,Cunningham,0,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Percent,0
NSW,Cunningham,0,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Count,5218
NSW,Cunningham,0,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Percent,5.13
NSW,Cunningham,0,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Count,0
NSW,Cunningham,0,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Percent,0
NSW,Cunningham,1,1,37020,UREN,Marcus,LP,Liberal,Preference Count,25510
NSW,Cunningham,1,1,37020,UREN,Marcus,LP,Liberal,Preference Percent,25.09
NSW,Cunningham,1,1,37020,UREN,Marcus,LP,Liberal,Transfer Count,92
NSW,Cunningham,1,1,37020,UREN,Marcus,LP,Liberal,Transfer Percent,8.38
NSW,Cunningham,1,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Count,5178
NSW,Cunningham,1,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Percent,5.09
NSW,Cunningham,1,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Count,242
NSW,Cunningham,1,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Percent,22.04
NSW,Cunningham,1,3,36778,BYRNES,Alison,ALP,Labor,Preference Count,40966
NSW,Cunningham,1,3,36778,BYRNES,Alison,ALP,Labor,Preference Percent,40.29
NSW,Cunningham,1,3,36778,BYRNES,Alison,ALP,Labor,Transfer Count,183
NSW,Cunningham,1,3,36778,BYRNES,Alison,ALP,Labor,Transfer Percent,16.67
NSW,Cunningham,1,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Count,0
NSW,Cunningham,1,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Percent,0
NSW,Cunningham,1,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Count,-1098
NSW,Cunningham,1,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Percent,-100
NSW,Cunningham,1,5,36356,GREEN,Dylan,GRN,The Greens,Preference Count,22303
NSW,Cunningham,1,5,36356,GREEN,Dylan,GRN,The Greens,Preference Percent,21.94
NSW,Cunningham,1,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Count,292
NSW,Cunningham,1,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Percent,26.59
NSW,Cunningham,1,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Count,2323
NSW,Cunningham,1,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Percent,2.28
NSW,Cunningham,1,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Count,116
NSW,Cunningham,1,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Percent,10.56
NSW,Cunningham,1,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Count,5391
NSW,Cunningham,1,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Percent,5.3
NSW,Cunningham,1,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Count,173
NSW,Cunningham,1,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Percent,15.76
NSW,Cunningham,2,1,37020,UREN,Marcus,LP,Liberal,Preference Count,26438
NSW,Cunningham,2,1,37020,UREN,Marcus,LP,Liberal,Preference Percent,26
NSW,Cunningham,2,1,37020,UREN,Marcus,LP,Liberal,Transfer Count,928
NSW,Cunningham,2,1,37020,UREN,Marcus,LP,Liberal,Transfer Percent,39.95
NSW,Cunningham,2,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Count,5638
NSW,Cunningham,2,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Percent,5.55
NSW,Cunningham,2,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Count,460
NSW,Cunningham,2,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Percent,19.8
NSW,Cunningham,2,3,36778,BYRNES,Alison,ALP,Labor,Preference Count,41230
NSW,Cunningham,2,3,36778,BYRNES,Alison,ALP,Labor,Preference Percent,40.55
NSW,Cunningham,2,3,36778,BYRNES,Alison,ALP,Labor,Transfer Count,264
NSW,Cunningham,2,3,36778,BYRNES,Alison,ALP,Labor,Transfer Percent,11.36
NSW,Cunningham,2,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Count,0
NSW,Cunningham,2,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Percent,0
NSW,Cunningham,2,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Count,0
NSW,Cunningham,2,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Percent,0
NSW,Cunningham,2,5,36356,GREEN,Dylan,GRN,The Greens,Preference Count,22555
NSW,Cunningham,2,5,36356,GREEN,Dylan,GRN,The Greens,Preference Percent,22.18
NSW,Cunningham,2,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Count,252
NSW,Cunningham,2,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Percent,10.85
NSW,Cunningham,2,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Count,0
NSW,Cunningham,2,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Percent,0
NSW,Cunningham,2,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Count,-2323
NSW,Cunningham,2,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Percent,-100
NSW,Cunningham,2,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Count,5810
NSW,Cunningham,2,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Percent,5.71
NSW,Cunningham,2,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Count,419
NSW,Cunningham,2,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Percent,18.04
NSW,Cunningham,3,1,37020,UREN,Marcus,LP,Liberal,Preference Count,27407
NSW,Cunningham,3,1,37020,UREN,Marcus,LP,Liberal,Preference Percent,26.96
NSW,Cunningham,3,1,37020,UREN,Marcus,LP,Liberal,Transfer Count,969
NSW,Cunningham,3,1,37020,UREN,Marcus,LP,Liberal,Transfer Percent,17.19
NSW,Cunningham,3,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Count,0
NSW,Cunningham,3,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Percent,0
NSW,Cunningham,3,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Count,-5638
NSW,Cunningham,3,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Percent,-100
NSW,Cunningham,3,3,36778,BYRNES,Alison,ALP,Labor,Preference Count,42068
NSW,Cunningham,3,3,36778,BYRNES,Alison,ALP,Labor,Preference Percent,41.38
NSW,Cunningham,3,3,36778,BYRNES,Alison,ALP,Labor,Transfer Count,838
NSW,Cunningham,3,3,36778,BYRNES,Alison,ALP,Labor,Transfer Percent,14.86
NSW,Cunningham,3,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Count,0
NSW,Cunningham,3,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Percent,0
NSW,Cunningham,3,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Count,0
NSW,Cunningham,3,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Percent,0
NSW,Cunningham,3,5,36356,GREEN,Dylan,GRN,The Greens,Preference Count,23151
NSW,Cunningham,3,5,36356,GREEN,Dylan,GRN,The Greens,Preference Percent,22.77
NSW,Cunningham,3,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Count,596
NSW,Cunningham,3,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Percent,10.57
NSW,Cunningham,3,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Count,0
NSW,Cunningham,3,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Percent,0
NSW,Cunningham,3,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Count,0
NSW,Cunningham,3,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Percent,0
NSW,Cunningham,3,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Count,9045
NSW,Cunningham,3,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Percent,8.9
NSW,Cunningham,3,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Count,3235
NSW,Cunningham,3,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Percent,57.38
NSW,Cunningham,4,1,37020,UREN,Marcus,LP,Liberal,Preference Count,32248
NSW,Cunningham,4,1,37020,UREN,Marcus,LP,Liberal,Preference Percent,31.72
NSW,Cunningham,4,1,37020,UREN,Marcus,LP,Liberal,Transfer Count,4841
NSW,Cunningham,4,1,37020,UREN,Marcus,LP,Liberal,Transfer Percent,53.52
NSW,Cunningham,4,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Count,0
NSW,Cunningham,4,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Percent,0
NSW,Cunningham,4,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Count,0
NSW,Cunningham,4,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Percent,0
NSW,Cunningham,4,3,36778,BYRNES,Alison,ALP,Labor,Preference Count,43993
NSW,Cunningham,4,3,36778,BYRNES,Alison,ALP,Labor,Preference Percent,43.27
NSW,Cunningham,4,3,36778,BYRNES,Alison,ALP,Labor,Transfer Count,1925
NSW,Cunningham,4,3,36778,BYRNES,Alison,ALP,Labor,Transfer Percent,21.28
NSW,Cunningham,4,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Count,0
NSW,Cunningham,4,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Percent,0
NSW,Cunningham,4,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Count,0
NSW,Cunningham,4,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Percent,0
NSW,Cunningham,4,5,36356,GREEN,Dylan,GRN,The Greens,Preference Count,25430
NSW,Cunningham,4,5,36356,GREEN,Dylan,GRN,The Greens,Preference Percent,25.01
NSW,Cunningham,4,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Count,2279
NSW,Cunningham,4,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Percent,25.2
NSW,Cunningham,4,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Count,0
NSW,Cunningham,4,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Percent,0
NSW,Cunningham,4,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Count,0
NSW,Cunningham,4,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Percent,0
NSW,Cunningham,4,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Count,0
NSW,Cunningham,4,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Percent,0
NSW,Cunningham,4,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Count,-9045
NSW,Cunningham,4,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Percent,-100
NSW,Cunningham,5,1,37020,UREN,Marcus,LP,Liberal,Preference Count,35888
NSW,Cunningham,5,1,37020,UREN,Marcus,LP,Liberal,Preference Percent,35.3
NSW,Cunningham,5,1,37020,UREN,Marcus,LP,Liberal,Transfer Count,3640
NSW,Cunningham,5,1,37020,UREN,Marcus,LP,Liberal,Transfer Percent,14.31
NSW,Cunningham,5,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Count,0
NSW,Cunningham,5,2,36370,BRITTON,Ben,UAPP,United Australia Party,Preference Percent,0
NSW,Cunningham,5,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Count,0
NSW,Cunningham,5,2,36370,BRITTON,Ben,UAPP,United Australia Party,Transfer Percent,0
NSW,Cunningham,5,3,36778,BYRNES,Alison,ALP,Labor,Preference Count,65783
NSW,Cunningham,5,3,36778,BYRNES,Alison,ALP,Labor,Preference Percent,64.7
NSW,Cunningham,5,3,36778,BYRNES,Alison,ALP,Labor,Transfer Count,21790
NSW,Cunningham,5,3,36778,BYRNES,Alison,ALP,Labor,Transfer Percent,85.69
NSW,Cunningham,5,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Count,0
NSW,Cunningham,5,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Preference Percent,0
NSW,Cunningham,5,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Count,0
NSW,Cunningham,5,4,36644,GARNAUT-MILLER,Alexis,CEC,Citizens Party,Transfer Percent,0
NSW,Cunningham,5,5,36356,GREEN,Dylan,GRN,The Greens,Preference Count,0
NSW,Cunningham,5,5,36356,GREEN,Dylan,GRN,The Greens,Preference Percent,0
NSW,Cunningham,5,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Count,-25430
NSW,Cunningham,5,5,36356,GREEN,Dylan,GRN,The Greens,Transfer Percent,-100
NSW,Cunningham,5,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Count,0
NSW,Cunningham,5,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Preference Percent,0
NSW,Cunningham,5,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Count,0
NSW,Cunningham,5,6,36669,GLOVER,Michael,LDP,Liberal Democrats,Transfer Percent,0
NSW,Cunningham,5,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Count,0
NSW,Cunningham,5,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Preference Percent,0
NSW,Cunningham,5,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Count,0
NSW,Cunningham,5,7,37517,GROGAN,Thomas,ON,Pauline Hanson's One Nation,Transfer Percent,0
NSW,Dobell,0,1,36312,BARNES,Geoff,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",Preference Count,2202
NSW,Dobell,0,1,36312,BARNES,Geoff,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",Preference Percent,2.16
NSW,Dobell,0,1,36312,BARNES,Geoff,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",Transfer Count,0
NSW,Dobell,0,1,36312,BARNES,Geoff,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",Transfer Percent,0
NSW,Dobell,0,2,36261,MACKIN,Dean James,UAPP,United Australia Party,Preference Count,3818
NSW,Dobell,0,2,36261,MACKIN,Dean James,UAPP,United Australia Party,Preference Percent,3.75
NSW,Dobell,0,2,36261,MACKIN,Dean James,UAPP,United Australia Party,Transfer Count,0
NSW,Dobell,0,2,36261,MACKIN,Dean James,UAPP,United Australia Party,Transfer Percent,0
NSW,Dobell,0,3,37015,FENELEY,Michael,LP,Liberal,Preference Count,34276
NSW,Dobell,0,3,37015,FENELEY,Michael,LP,Liberal,Preference Percent,33.7
NSW,Dobell,0,3,37015,FENELEY,Michael,LP,Liberal,Transfer Count,0
NSW,Dobell,0,3,37015,FENELEY,Michael,LP,Liberal,Transfer Percent,0
NSW,Dobell,0,4,36336,CONNOR,Cath,GRN,The Greens,Preference Count,8700
NSW,Dobell,0,4,36336,CONNOR,Cath,GRN,The Greens,Preference Percent,8.55
NSW,Dobell,0,4,36336,CONNOR,Cath,GRN,The Greens,Transfer Count,0
NSW,Dobell,0,4,36336,CONNOR,Cath,GRN,The Greens,Transfer Percent,0
NSW,Dobell,0,5,37550,STEVENSON,Martin,ON,Pauline Hanson's One Nation,Preference Count,7583
NSW,Dobell,0,5,37550,STEVENSON,Martin,ON,Pauline Hanson's One Nation,Preference Percent,7.45
NSW,Dobell,0,5,37550,STEVENSON,Martin,ON,Pauline Hanson's One Nation,Transfer Count,0
NSW,Dobell,0,5,37550,STEVENSON,Martin,ON,Pauline Hanson's One Nation,Transfer Percent,0
NSW,Dobell,0,6,36663,METHERELL,Eliot,LDP,Liberal Democrats,Preference Count,1543
NSW,Dobell,0,6,36663,METHERELL,Eliot,LDP,Liberal Democrats,Preference Percent,1.52
NSW,Dobell,0,6,36663,METHERELL,Eliot,LDP,Liberal Democrats,Transfer Count,0
NSW,Dobell,0,6,36663,METHERELL,Eliot,LDP,Liberal Democrats,Transfer Percent,0
